SalesID,AddressID,ShipMode,ShipDate
S0000005361,A002632,Standard Class,2017-04-18
S0000005362,A002633,First Class,2017-06-10
S0000005363,A002634,Standard Class,2017-01-02
S0000005364,A002634,Standard Class,2017-01-02
S0000005365,A002635,Second Class,2014-01-21
S0000005366,A002636,Standard Class,2016-11-24
S0000005367,A002637,Standard Class,2017-06-15
S0000005368,A002637,Standard Class,2017-06-15
S0000005369,A002637,Standard Class,2017-06-15
S0000005370,A002638,First Class,2017-09-13
S0000005371,A002639,Standard Class,2017-04-12
S0000005372,A002639,Standard Class,2017-04-12
S0000005373,A002640,Standard Class,2015-10-30
S0000005374,A002640,Standard Class,2015-10-30
S0000005375,A002640,Standard Class,2015-10-30
S0000005376,A002641,Standard Class,2017-05-31
S0000005377,A002641,Standard Class,2017-05-31
S0000005378,A002642,First Class,2014-12-07
S0000005379,A002642,First Class,2014-12-07
S0000005380,A002643,Standard Class,2016-08-18
S0000005381,A002643,Standard Class,2016-08-18
S0000005382,A002644,Second Class,2016-09-07
S0000005383,A002644,Second Class,2016-09-07
S0000005384,A002644,Second Class,2016-09-07
S0000005385,A002645,Standard Class,2017-07-03
S0000005386,A002645,Standard Class,2017-07-03
S0000005387,A002646,Standard Class,2017-03-17
S0000005388,A002647,Second Class,2017-02-21
S0000005389,A002647,Second Class,2017-02-21
S0000005390,A002647,Second Class,2017-02-21
S0000005391,A002648,Second Class,2017-11-12
S0000005392,A002649,Standard Class,2014-11-25
S0000005393,A002649,Standard Class,2014-11-25
S0000005394,A002649,Standard Class,2014-11-25
S0000005395,A002649,Standard Class,2014-11-25
S0000005396,A002650,Second Class,2014-11-21
S0000005397,A002651,Same Day,2016-09-24
S0000005398,A002652,Standard Class,2016-11-27
S0000005399,A002653,Standard Class,2016-10-02
S0000005400,A002654,Standard Class,2016-04-14
S0000005401,A002655,First Class,2017-09-23
S0000005402,A002655,First Class,2017-09-23
S0000005403,A002656,Standard Class,2017-08-29
S0000005404,A002656,Standard Class,2017-08-29
S0000005405,A002657,Standard Class,2016-02-26
S0000005406,A002657,Standard Class,2016-02-26
S0000005407,A002657,Standard Class,2016-02-26
S0000005408,A002658,Standard Class,2017-12-14
S0000005409,A002658,Standard Class,2017-12-14
S0000005410,A002658,Standard Class,2017-12-14
S0000005411,A002658,Standard Class,2017-12-14
S0000005412,A002659,Standard Class,2017-09-22
S0000005413,A002659,Standard Class,2017-09-22
S0000005414,A002660,First Class,2016-09-14
S0000005415,A002661,Standard Class,2017-09-28
S0000005416,A002661,Standard Class,2017-09-28
S0000005417,A002661,Standard Class,2017-09-28
S0000005418,A002662,Second Class,2014-10-08
S0000005419,A002663,First Class,2015-10-26
S0000005420,A002663,First Class,2015-10-26
S0000005421,A002664,Second Class,2016-04-02
S0000005422,A002664,Second Class,2016-04-02
S0000005423,A002665,Standard Class,2017-01-02
S0000005424,A002666,Second Class,2017-11-05
S0000005425,A002667,Standard Class,2017-01-26
S0000005426,A002668,First Class,2016-12-06
S0000005427,A002668,First Class,2016-12-06
S0000005428,A002669,Same Day,2016-06-14
S0000005429,A002670,First Class,2016-09-04
S0000005430,A002671,First Class,2014-09-07
S0000005431,A002672,Standard Class,2017-10-25
S0000005432,A002672,Standard Class,2017-10-25
S0000005433,A002672,Standard Class,2017-10-25
S0000005434,A002673,Standard Class,2017-04-29
S0000005435,A002674,Standard Class,2015-10-24
S0000005436,A002674,Standard Class,2015-10-24
S0000005437,A002675,First Class,2014-07-08
S0000005438,A002675,First Class,2014-07-08
S0000005439,A002675,First Class,2014-07-08
S0000005440,A002676,Standard Class,2016-04-09
S0000005441,A002677,Second Class,2017-11-18
S0000005442,A002678,Standard Class,2017-09-13
S0000005443,A002679,Standard Class,2015-04-23
S0000005444,A002679,Standard Class,2015-04-23
S0000005445,A002679,Standard Class,2015-04-23
S0000005446,A002680,Standard Class,2016-07-29
S0000005447,A002681,Standard Class,2016-08-31
S0000005448,A002681,Standard Class,2016-08-31
S0000005449,A002682,Standard Class,2014-09-19
S0000005450,A002682,Standard Class,2014-09-19
S0000005451,A002682,Standard Class,2014-09-19
S0000005452,A002682,Standard Class,2014-09-19
S0000005453,A002683,Standard Class,2016-07-29
S0000005454,A002684,Standard Class,2017-05-23
S0000005455,A002685,Standard Class,2017-05-02
S0000005456,A002685,Standard Class,2017-05-02
S0000005457,A002686,Standard Class,2018-01-02
S0000005458,A002686,Standard Class,2018-01-02
S0000005459,A002687,Second Class,2017-09-06
S0000005460,A002687,Second Class,2017-09-06
S0000005461,A002688,Standard Class,2014-03-25
S0000005462,A002689,Standard Class,2017-10-04
S0000005463,A002690,First Class,2014-01-20
S0000005464,A002690,First Class,2014-01-20
S0000005465,A002690,First Class,2014-01-20
S0000005466,A002690,First Class,2014-01-20
S0000005467,A002691,Second Class,2014-02-19
S0000005468,A002692,Standard Class,2016-06-14
S0000005469,A002693,First Class,2014-09-27
S0000005470,A002693,First Class,2014-09-27
S0000005471,A002694,Standard Class,2016-06-04
S0000005472,A002695,Standard Class,2017-12-23
S0000005473,A002695,Standard Class,2017-12-23
S0000005474,A002695,Standard Class,2017-12-23
S0000005475,A002696,Same Day,2017-12-26
S0000005476,A002697,First Class,2017-06-18
S0000005477,A002697,First Class,2017-06-18
S0000005478,A002697,First Class,2017-06-18
S0000005479,A002698,Standard Class,2016-11-24
S0000005480,A002699,Standard Class,2014-04-04
S0000005481,A002700,Standard Class,2017-10-14
S0000005482,A002700,Standard Class,2017-10-14
S0000005483,A002700,Standard Class,2017-10-14
S0000005484,A002700,Standard Class,2017-10-14
S0000005485,A002701,Standard Class,2017-02-04
S0000005486,A002702,Standard Class,2014-12-17
S0000005487,A002703,Standard Class,2015-10-29
S0000005488,A002704,Second Class,2017-04-04
S0000005489,A002704,Second Class,2017-04-04
S0000005490,A002704,Second Class,2017-04-04
S0000005491,A002704,Second Class,2017-04-04
S0000005492,A002705,First Class,2017-01-27
S0000005493,A002706,Same Day,2014-11-28
S0000005494,A002706,Same Day,2014-11-28
S0000005495,A002706,Same Day,2014-11-28
S0000005496,A002707,Standard Class,2015-09-08
S0000005497,A002708,Standard Class,2017-06-16
S0000005498,A002709,Second Class,2017-07-18
S0000005499,A002709,Second Class,2017-07-18
S0000005500,A002709,Second Class,2017-07-18
S0000005501,A002709,Second Class,2017-07-18
S0000005502,A002709,Second Class,2017-07-18
S0000005503,A002710,Standard Class,2017-11-06
S0000005504,A002710,Standard Class,2017-11-06
S0000005505,A002710,Standard Class,2017-11-06
S0000005506,A002710,Standard Class,2017-11-06
S0000005507,A002711,Same Day,2016-10-08
S0000005508,A002712,Standard Class,2016-04-14
S0000005509,A002713,Standard Class,2015-10-12
S0000005510,A002714,Standard Class,2017-05-20
S0000005511,A002714,Standard Class,2017-05-20
S0000005512,A002715,Standard Class,2014-03-02
S0000005513,A002715,Standard Class,2014-03-02
S0000005514,A002716,First Class,2015-06-01
S0000005515,A002716,First Class,2015-06-01
S0000005516,A002716,First Class,2015-06-01
S0000005517,A002717,Second Class,2016-11-21
S0000005518,A002718,Standard Class,2017-12-09
S0000005519,A002718,Standard Class,2017-12-09
S0000005520,A002718,Standard Class,2017-12-09
S0000005521,A002718,Standard Class,2017-12-09
S0000005522,A002718,Standard Class,2017-12-09
S0000005523,A002719,First Class,2016-06-07
S0000005524,A002719,First Class,2016-06-07
S0000005525,A002720,First Class,2016-12-12
S0000005526,A002721,Standard Class,2017-05-05
S0000005527,A002722,Standard Class,2017-04-28
S0000005528,A002723,First Class,2015-05-10
S0000005529,A002724,Standard Class,2015-04-04
S0000005530,A002725,Standard Class,2017-08-11
S0000005531,A002726,Standard Class,2017-12-06
S0000005532,A002727,First Class,2016-06-07
S0000005533,A002727,First Class,2016-06-07
S0000005534,A002727,First Class,2016-06-07
S0000005535,A002727,First Class,2016-06-07
S0000005536,A002727,First Class,2016-06-07
S0000005537,A002727,First Class,2016-06-07
S0000005538,A002727,First Class,2016-06-07
S0000005539,A002728,Standard Class,2015-04-20
S0000005540,A000627,Standard Class,2017-05-26
S0000005541,A000627,Standard Class,2017-05-26
S0000005542,A000627,Standard Class,2017-05-26
S0000005543,A000252,Standard Class,2016-12-25
S0000005544,A000252,Standard Class,2016-12-25
S0000005545,A000252,Standard Class,2016-12-25
S0000005546,A002729,Standard Class,2017-09-26
S0000005547,A002730,First Class,2017-09-08
S0000005548,A002730,First Class,2017-09-08
S0000005549,A002731,First Class,2014-12-01
S0000005550,A002731,First Class,2014-12-01
S0000005551,A002732,Standard Class,2014-11-16
S0000005552,A002732,Standard Class,2014-11-16
S0000005553,A002732,Standard Class,2014-11-16
S0000005554,A002732,Standard Class,2014-11-16
S0000005555,A002732,Standard Class,2014-11-16
S0000005556,A002733,Second Class,2017-10-06
S0000005557,A002734,Standard Class,2015-12-18
S0000005558,A002734,Standard Class,2015-12-18
S0000005559,A002735,Standard Class,2015-12-10
S0000005560,A002735,Standard Class,2015-12-10
S0000005561,A002735,Standard Class,2015-12-10
S0000005562,A002736,Second Class,2017-04-02
S0000005563,A002736,Second Class,2017-04-02
S0000005564,A002736,Second Class,2017-04-02
S0000005565,A002737,Same Day,2017-03-13
S0000005566,A002737,Same Day,2017-03-13
S0000005567,A002737,Same Day,2017-03-13
S0000005568,A002737,Same Day,2017-03-13
S0000005569,A002737,Same Day,2017-03-13
S0000005570,A002737,Same Day,2017-03-13
S0000005571,A002737,Same Day,2017-03-13
S0000005572,A002738,Standard Class,2014-12-09
S0000005573,A002738,Standard Class,2014-12-09
S0000005574,A002738,Standard Class,2014-12-09
S0000005575,A002738,Standard Class,2014-12-09
S0000005576,A002738,Standard Class,2014-12-09
S0000005577,A002739,Standard Class,2016-12-16
S0000005578,A002739,Standard Class,2016-12-16
S0000005579,A002740,Second Class,2017-09-14
S0000005580,A002740,Second Class,2017-09-14
S0000005581,A002740,Second Class,2017-09-14
S0000005582,A002741,Standard Class,2017-10-08
S0000005583,A002742,Standard Class,2016-05-13
S0000005584,A002743,Second Class,2014-12-19
S0000005585,A002744,Standard Class,2017-12-04
S0000005586,A002744,Standard Class,2017-12-04
S0000005587,A002744,Standard Class,2017-12-04
S0000005588,A002745,First Class,2015-03-20
S0000005589,A002746,Standard Class,2014-07-24
S0000005590,A002747,Second Class,2016-12-11
S0000005591,A002747,Second Class,2016-12-11
S0000005592,A002748,Second Class,2014-10-18
S0000005593,A002748,Second Class,2014-10-18
S0000005594,A002749,Standard Class,2017-11-25
S0000005595,A002750,Same Day,2017-09-24
S0000005596,A002750,Same Day,2017-09-24
S0000005597,A002751,Standard Class,2015-09-29
S0000005598,A002752,Standard Class,2017-02-20
S0000005599,A002752,Standard Class,2017-02-20
S0000005600,A002753,Same Day,2014-10-03
S0000005601,A002753,Same Day,2014-10-03
S0000005602,A002753,Same Day,2014-10-03
S0000005603,A002754,Second Class,2016-08-29
S0000005604,A002754,Second Class,2016-08-29
S0000005605,A002755,Standard Class,2015-12-07
S0000005606,A002756,Standard Class,2016-09-25
S0000005607,A002756,Standard Class,2016-09-25
S0000005608,A002757,Standard Class,2017-03-31
S0000005609,A002758,Standard Class,2015-12-11
S0000005610,A002759,Standard Class,2017-09-05
S0000005611,A002760,First Class,2015-10-07
S0000005612,A002761,Standard Class,2017-08-22
S0000005613,A002761,Standard Class,2017-08-22
S0000005614,A002762,Standard Class,2016-02-07
S0000005615,A002763,Standard Class,2016-08-27
S0000005616,A002763,Standard Class,2016-08-27
S0000005617,A002763,Standard Class,2016-08-27
S0000005618,A002764,Standard Class,2017-07-04
S0000005619,A002765,First Class,2015-09-21
S0000005620,A002766,Standard Class,2016-09-30
S0000005621,A002766,Standard Class,2016-09-30
S0000005622,A002766,Standard Class,2016-09-30
S0000005623,A002766,Standard Class,2016-09-30
S0000005624,A002767,Second Class,2016-10-28
S0000005625,A002767,Second Class,2016-10-28
S0000005626,A002768,Second Class,2014-10-01
S0000005627,A002768,Second Class,2014-10-01
S0000005628,A002769,Standard Class,2017-07-01
S0000005629,A002769,Standard Class,2017-07-01
S0000005630,A002770,Second Class,2016-08-23
S0000005631,A002771,Standard Class,2014-02-15
S0000005632,A002771,Standard Class,2014-02-15
S0000005633,A002771,Standard Class,2014-02-15
S0000005634,A002772,Second Class,2016-09-28
S0000005635,A002773,First Class,2015-12-06
S0000005636,A002774,Standard Class,2017-09-08
S0000005637,A002774,Standard Class,2017-09-08
S0000005638,A002775,Standard Class,2017-04-02
S0000005639,A002776,Standard Class,2014-12-27
S0000005640,A002776,Standard Class,2014-12-27
S0000005641,A002777,Standard Class,2014-09-28
S0000005642,A002778,First Class,2017-04-05
S0000005643,A001431,Second Class,2016-04-05
S0000005644,A002779,Second Class,2015-05-20
S0000005645,A002780,First Class,2017-03-26
S0000005646,A002781,Standard Class,2017-04-19
S0000005647,A002782,Standard Class,2015-01-09
S0000005648,A002783,Standard Class,2017-11-07
S0000005649,A002784,Second Class,2017-07-19
S0000005650,A002784,Second Class,2017-07-19
S0000005651,A002784,Second Class,2017-07-19
S0000005652,A002784,Second Class,2017-07-19
S0000005653,A002785,Standard Class,2017-10-11
S0000005654,A002786,Standard Class,2014-11-11
S0000005655,A002787,First Class,2016-12-21
S0000005656,A002787,First Class,2016-12-21
S0000005657,A002787,First Class,2016-12-21
S0000005658,A002787,First Class,2016-12-21
S0000005659,A002787,First Class,2016-12-21
S0000005660,A002787,First Class,2016-12-21
S0000005661,A002787,First Class,2016-12-21
S0000005662,A002788,Standard Class,2016-10-01
S0000005663,A002788,Standard Class,2016-10-01
S0000005664,A002789,Same Day,2016-07-21
S0000005665,A002789,Same Day,2016-07-21
S0000005666,A002789,Same Day,2016-07-21
S0000005667,A002789,Same Day,2016-07-21
S0000005668,A002790,Standard Class,2016-06-15
S0000005669,A002790,Standard Class,2016-06-15
S0000005670,A002790,Standard Class,2016-06-15
S0000005671,A002791,Second Class,2015-06-11
S0000005672,A002791,Second Class,2015-06-11
S0000005673,A002792,Standard Class,2017-11-03
S0000005674,A002792,Standard Class,2017-11-03
S0000005675,A002793,Standard Class,2016-01-27
S0000005676,A002794,Standard Class,2014-06-02
S0000005677,A002794,Standard Class,2014-06-02
S0000005678,A002795,Standard Class,2015-01-05
S0000005679,A002796,Standard Class,2016-08-03
S0000005680,A002796,Standard Class,2016-08-03
S0000005681,A002797,Standard Class,2016-09-30
S0000005682,A002797,Standard Class,2016-09-30
S0000005683,A002798,Standard Class,2014-04-08
S0000005684,A002798,Standard Class,2014-04-08
S0000005685,A002798,Standard Class,2014-04-08
S0000005686,A002799,Same Day,2015-11-05
S0000005687,A002800,Same Day,2014-07-28
S0000005688,A002800,Same Day,2014-07-28
S0000005689,A002800,Same Day,2014-07-28
S0000005690,A002801,Standard Class,2015-12-31
S0000005691,A002802,Standard Class,2015-12-16
S0000005692,A002802,Standard Class,2015-12-16
S0000005693,A002802,Standard Class,2015-12-16
S0000005694,A002802,Standard Class,2015-12-16
S0000005695,A002802,Standard Class,2015-12-16
S0000005696,A002803,Second Class,2016-05-07
S0000005697,A002804,Standard Class,2017-10-18
S0000005698,A002804,Standard Class,2017-10-18
S0000005699,A002805,Same Day,2016-11-05
S0000005700,A002806,Standard Class,2017-11-08
S0000005701,A002807,First Class,2016-11-26
S0000005702,A002807,First Class,2016-11-26
S0000005703,A002808,Standard Class,2014-12-21
S0000005704,A002808,Standard Class,2014-12-21
S0000005705,A002808,Standard Class,2014-12-21
S0000005706,A002809,Standard Class,2014-11-08
S0000005707,A002810,Second Class,2017-09-25
S0000005708,A002811,Standard Class,2015-05-15
S0000005709,A002811,Standard Class,2015-05-15
S0000005710,A002811,Standard Class,2015-05-15
S0000005711,A002811,Standard Class,2015-05-15
S0000005712,A002811,Standard Class,2015-05-15
S0000005713,A002812,Same Day,2017-07-31
S0000005714,A002813,Standard Class,2014-03-05
S0000005715,A002814,Standard Class,2017-09-29
S0000005716,A002815,Second Class,2015-10-12
S0000005717,A002815,Second Class,2015-10-12
S0000005718,A002815,Second Class,2015-10-12
S0000005719,A002815,Second Class,2015-10-12
S0000005720,A002816,Second Class,2017-04-02
S0000005721,A002817,First Class,2015-11-17
S0000005722,A002817,First Class,2015-11-17
S0000005723,A002817,First Class,2015-11-17
S0000005724,A002818,Standard Class,2016-09-30
S0000005725,A002819,Standard Class,2014-09-27
S0000005726,A002820,First Class,2015-09-27
S0000005727,A002821,Standard Class,2015-05-08
S0000005728,A002822,Standard Class,2017-12-13
S0000005729,A002822,Standard Class,2017-12-13
S0000005730,A002822,Standard Class,2017-12-13
S0000005731,A002822,Standard Class,2017-12-13
S0000005732,A002822,Standard Class,2017-12-13
S0000005733,A002823,First Class,2017-07-02
S0000005734,A002823,First Class,2017-07-02
S0000005735,A002823,First Class,2017-07-02
S0000005736,A002824,Standard Class,2014-07-03
S0000005737,A002825,Standard Class,2014-01-25
S0000005738,A002825,Standard Class,2014-01-25
S0000005739,A002826,Standard Class,2017-01-06
S0000005740,A002827,First Class,2017-03-31
S0000005741,A002827,First Class,2017-03-31
S0000005742,A002827,First Class,2017-03-31
S0000005743,A002827,First Class,2017-03-31
S0000005744,A002827,First Class,2017-03-31
